id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,nama_bank,jumlah_pembayaran,satuan,tahun
866,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,PERMATA,0,RUPIAH,2019
867,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BJB,940510800,RUPIAH,2019
868,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BCA,305202600,RUPIAH,2019
869,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BNI,86272700,RUPIAH,2019
870,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,MANDIRI,57971600,RUPIAH,2019
871,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BJB,15999666300,RUPIAH,2019
872,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BCA,3257967000,RUPIAH,2019
873,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BNI,981263000,RUPIAH,2019
874,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BRI,0,RUPIAH,2019
875,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,MANDIRI,96686700,RUPIAH,2019
876,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,PERMATA,0,RUPIAH,2019
877,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BJB,2415761600,RUPIAH,2019
878,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BCA,0,RUPIAH,2019
879,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BNI,0,RUPIAH,2019
880,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,MANDIRI,35560900,RUPIAH,2019
881,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BJB,32029804600,RUPIAH,2019
882,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BCA,0,RUPIAH,2019
883,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BNI,0,RUPIAH,2019
884,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BRI,0,RUPIAH,2019
885,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,MANDIRI,827828100,RUPIAH,2019
886,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,PERMATA,0,RUPIAH,2019
887,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BJB,850914000,RUPIAH,2019
888,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BCA,43510000,RUPIAH,2019
889,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BNI,20282000,RUPIAH,2019
890,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,MANDIRI,12452400,RUPIAH,2019
891,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BJB,12271875000,RUPIAH,2019
892,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BCA,784982600,RUPIAH,2019
893,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BNI,171102300,RUPIAH,2019
894,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BRI,0,RUPIAH,2019
895,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,MANDIRI,21839300,RUPIAH,2019
896,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,PERMATA,0,RUPIAH,2019
897,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,BJB,44148900,RUPIAH,2019
898,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,BCA,668100,RUPIAH,2019
899,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,BNI,0,RUPIAH,2019
900,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,MANDIRI,192500,RUPIAH,2019
901,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BJB,635473100,RUPIAH,2019
902,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BCA,124393600,RUPIAH,2019
903,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BNI,15135800,RUPIAH,2019
904,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,MANDIRI,39428000,RUPIAH,2019
905,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BJB,9355731800,RUPIAH,2019
906,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BCA,1737009400,RUPIAH,2019
907,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BNI,327115600,RUPIAH,2019
908,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BRI,0,RUPIAH,2019
909,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,MANDIRI,77730600,RUPIAH,2019
910,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PERMATA,0,RUPIAH,2019
911,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BJB,98042000,RUPIAH,2019
912,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BCA,15552800,RUPIAH,2019
913,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BNI,2153500,RUPIAH,2019
914,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,MANDIRI,9425000,RUPIAH,2019
915,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BJB,1500292000,RUPIAH,2019
916,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BCA,227539800,RUPIAH,2019
917,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BNI,44307900,RUPIAH,2019
918,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BRI,0,RUPIAH,2019
919,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,MANDIRI,9628000,RUPIAH,2019
920,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PERMATA,0,RUPIAH,2019
921,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BJB,1248378500,RUPIAH,2019
922,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BJB,1079553200,RUPIAH,2019
923,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BJB,1204727600,RUPIAH,2019
924,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BCA,159941000,RUPIAH,2019
925,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BCA,198263800,RUPIAH,2019
926,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BCA,100294000,RUPIAH,2019
927,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BNI,19328400,RUPIAH,2019
928,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BNI,35850300,RUPIAH,2019
929,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BNI,52233400,RUPIAH,2019
930,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,MANDIRI,9958700,RUPIAH,2019
931,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,MANDIRI,29479900,RUPIAH,2019
932,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,MANDIRI,46201200,RUPIAH,2019
933,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BJB,17874554900,RUPIAH,2019
934,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BCA,2829935800,RUPIAH,2019
935,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BNI,280138800,RUPIAH,2019
936,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BRI,0,RUPIAH,2019
937,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,MANDIRI,29137700,RUPIAH,2019
938,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PERMATA,0,RUPIAH,2019
939,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BJB,17488474800,RUPIAH,2019
940,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BCA,2075056200,RUPIAH,2019
941,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BNI,490277900,RUPIAH,2019
942,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BRI,0,RUPIAH,2019
943,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,MANDIRI,48172200,RUPIAH,2019
944,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PERMATA,0,RUPIAH,2019
945,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BJB,18975890300,RUPIAH,2019
946,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BCA,1675858100,RUPIAH,2019
947,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BNI,579750900,RUPIAH,2019
948,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BRI,0,RUPIAH,2019
949,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,MANDIRI,87527600,RUPIAH,2019
950,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PERMATA,0,RUPIAH,2019
951,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BJB,328591700,RUPIAH,2019
952,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BCA,19168900,RUPIAH,2019
953,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BNI,6136500,RUPIAH,2019
954,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,MANDIRI,810200,RUPIAH,2019
955,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BJB,3384531500,RUPIAH,2019
956,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BCA,225674300,RUPIAH,2019
957,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BNI,76417800,RUPIAH,2019
958,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BRI,0,RUPIAH,2019
959,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,MANDIRI,3568100,RUPIAH,2019
960,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PERMATA,0,RUPIAH,2019
961,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BJB,4265800100,RUPIAH,2019
962,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BCA,0,RUPIAH,2019
963,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BNI,0,RUPIAH,2019
964,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,MANDIRI,126242200,RUPIAH,2019
965,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BJB,54737371900,RUPIAH,2019
966,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BCA,0,RUPIAH,2019
967,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BNI,0,RUPIAH,2019
968,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BRI,0,RUPIAH,2019
969,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,MANDIRI,2606604500,RUPIAH,2019
970,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PERMATA,0,RUPIAH,2019
971,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BJB,2237159800,RUPIAH,2019
972,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BJB,1086613700,RUPIAH,2019
973,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BCA,0,RUPIAH,2019
974,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BCA,0,RUPIAH,2019
975,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BNI,0,RUPIAH,2019
976,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BNI,0,RUPIAH,2019
977,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,MANDIRI,60716100,RUPIAH,2019
978,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,MANDIRI,47541200,RUPIAH,2019
979,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BJB,32142481300,RUPIAH,2019
980,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BCA,0,RUPIAH,2019
981,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BNI,0,RUPIAH,2019
982,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BRI,0,RUPIAH,2019
983,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,MANDIRI,1359746200,RUPIAH,2019
984,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PERMATA,0,RUPIAH,2019
985,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BJB,11824984600,RUPIAH,2019
986,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BCA,0,RUPIAH,2019
987,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BNI,0,RUPIAH,2019
988,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BRI,0,RUPIAH,2019
989,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,MANDIRI,582921300,RUPIAH,2019
990,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PERMATA,0,RUPIAH,2019
991,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BJB,443935500,RUPIAH,2019
992,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BCA,46359300,RUPIAH,2019
993,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BNI,1372700,RUPIAH,2019
994,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,MANDIRI,18577400,RUPIAH,2019
995,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BJB,6931768300,RUPIAH,2019
996,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BCA,645760400,RUPIAH,2019
997,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BNI,153814400,RUPIAH,2019
998,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BRI,0,RUPIAH,2019
999,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,MANDIRI,26256900,RUPIAH,2019
1000,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PERMATA,0,RUPIAH,2019
1001,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BJB,178039100,RUPIAH,2019
1002,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BCA,35809700,RUPIAH,2019
1003,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BNI,7375700,RUPIAH,2019
1004,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BJB,2743480700,RUPIAH,2019
1005,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BCA,270423300,RUPIAH,2019
1006,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BNI,61015300,RUPIAH,2019
1007,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BRI,0,RUPIAH,2019
1008,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,MANDIRI,767200,RUPIAH,2019
1009,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PERMATA,0,RUPIAH,2019
1010,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BJB,55880600,RUPIAH,2019
1011,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BCA,4175600,RUPIAH,2019
1012,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BNI,302500,RUPIAH,2019
1013,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,MANDIRI,0,RUPIAH,2019
1014,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BJB,636906600,RUPIAH,2019
1015,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BCA,25047700,RUPIAH,2019
1016,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BNI,8619800,RUPIAH,2019
1017,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BRI,0,RUPIAH,2019
1018,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,MANDIRI,0,RUPIAH,2019
1019,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PERMATA,0,RUPIAH,2019
1020,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BJB,42130809400,RUPIAH,2020
1021,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BCA,3205577200,RUPIAH,2020
1022,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BNI,454232000,RUPIAH,2020
1023,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BRI,0,RUPIAH,2020
1024,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),MANDIRI,0,RUPIAH,2020
1025,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),PERMATA,0,RUPIAH,2020
1026,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BJB,2727385300,RUPIAH,2020
1027,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BCA,155962700,RUPIAH,2020
1028,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BNI,22659900,RUPIAH,2020
1029,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BRI,0,RUPIAH,2020
1030,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,MANDIRI,0,RUPIAH,2020
1031,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,PERMATA,0,RUPIAH,2020
1032,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BJB,658438200,RUPIAH,2020
1033,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BCA,22731200,RUPIAH,2020
1034,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BNI,2911200,RUPIAH,2020
1035,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BRI,0,RUPIAH,2020
1036,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,MANDIRI,0,RUPIAH,2020
1037,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,PERMATA,0,RUPIAH,2020
1038,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BJB,6065515000,RUPIAH,2020
1039,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BCA,291085600,RUPIAH,2020
1040,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BNI,41148300,RUPIAH,2020
1041,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BRI,0,RUPIAH,2020
1042,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,MANDIRI,0,RUPIAH,2020
1043,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,PERMATA,0,RUPIAH,2020
1044,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BJB,11674843700,RUPIAH,2020
1045,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BCA,492474000,RUPIAH,2020
1046,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BNI,137970300,RUPIAH,2020
1047,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BRI,0,RUPIAH,2020
1048,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,MANDIRI,0,RUPIAH,2020
1049,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,PERMATA,0,RUPIAH,2020
1050,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BJB,12881374900,RUPIAH,2020
1051,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BCA,954478900,RUPIAH,2020
1052,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BNI,131896100,RUPIAH,2020
1053,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BRI,0,RUPIAH,2020
1054,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,MANDIRI,0,RUPIAH,2020
1055,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,PERMATA,0,RUPIAH,2020
1056,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BJB,9249091600,RUPIAH,2020
1057,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BCA,208987200,RUPIAH,2020
1058,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BNI,47886000,RUPIAH,2020
1059,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BRI,0,RUPIAH,2020
1060,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,MANDIRI,0,RUPIAH,2020
1061,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,PERMATA,0,RUPIAH,2020
1062,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BJB,2458814200,RUPIAH,2020
1063,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BCA,60009800,RUPIAH,2020
1064,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BNI,28992900,RUPIAH,2020
1065,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BRI,0,RUPIAH,2020
1066,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,MANDIRI,0,RUPIAH,2020
1067,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,PERMATA,0,RUPIAH,2020
1068,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BJB,3295693800,RUPIAH,2020
1069,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BCA,69647000,RUPIAH,2020
1070,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BNI,36235000,RUPIAH,2020
1071,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BRI,0,RUPIAH,2020
1072,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,MANDIRI,0,RUPIAH,2020
1073,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,PERMATA,0,RUPIAH,2020
1074,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BJB,1016903300,RUPIAH,2020
1075,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BCA,12911200,RUPIAH,2020
1076,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BNI,1039600,RUPIAH,2020
1077,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BRI,0,RUPIAH,2020
1078,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,MANDIRI,0,RUPIAH,2020
1079,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,PERMATA,0,RUPIAH,2020
1080,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BJB,9556121400,RUPIAH,2020
1081,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BCA,109969000,RUPIAH,2020
1082,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BNI,31832600,RUPIAH,2020
1083,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BRI,0,RUPIAH,2020
1084,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,MANDIRI,0,RUPIAH,2020
1085,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,PERMATA,0,RUPIAH,2020
1086,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BJB,9749882000,RUPIAH,2020
1087,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BCA,179924600,RUPIAH,2020
1088,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BNI,44858400,RUPIAH,2020
1089,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BRI,0,RUPIAH,2020
