id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,jenis_kendaraan,fungsi_kendaraan,jumlah_kendaraan,satuan,tahun
3820,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,ALAT BERAT,PRIBADI,0,UNIT,2020
3821,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,ALAT BERAT,DINAS,0,UNIT,2020
3822,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,ALAT BERAT,UMUM,0,UNIT,2020
3823,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,"SEPEDA MOTOR, SCOOTER",PRIBADI,116165,UNIT,2020
3824,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,"SEPEDA MOTOR, SCOOTER",DINAS,645,UNIT,2020
3825,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2020
3826,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEDAN, JEEP, MINIBUS",PRIBADI,1977,UNIT,2020
3827,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEDAN, JEEP, MINIBUS",DINAS,101,UNIT,2020
3828,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEDAN, JEEP, MINIBUS",UMUM,587,UNIT,2020
3829,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"BUS, MICROBUS",PRIBADI,68,UNIT,2020
3830,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"BUS, MICROBUS",DINAS,2,UNIT,2020
3831,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"BUS, MICROBUS",UMUM,87,UNIT,2020
3832,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"TRUCK, PICK UP",PRIBADI,1471,UNIT,2020
3833,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"TRUCK, PICK UP",DINAS,32,UNIT,2020
3834,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"TRUCK, PICK UP",UMUM,185,UNIT,2020
3835,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,ALAT BERAT,PRIBADI,0,UNIT,2020
3836,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,ALAT BERAT,DINAS,0,UNIT,2020
3837,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,ALAT BERAT,UMUM,0,UNIT,2020
3838,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEPEDA MOTOR, SCOOTER",PRIBADI,76771,UNIT,2020
3839,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEPEDA MOTOR, SCOOTER",DINAS,419,UNIT,2020
3840,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2020
3841,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEDAN, JEEP, MINIBUS",PRIBADI,5509,UNIT,2020
3842,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEDAN, JEEP, MINIBUS",DINAS,203,UNIT,2020
3843,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEDAN, JEEP, MINIBUS",UMUM,1010,UNIT,2020
3844,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"BUS, MICROBUS",PRIBADI,87,UNIT,2020
3845,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"BUS, MICROBUS",DINAS,6,UNIT,2020
3846,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"BUS, MICROBUS",UMUM,199,UNIT,2020
3847,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"TRUCK, PICK UP",PRIBADI,4089,UNIT,2020
3848,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"TRUCK, PICK UP",DINAS,46,UNIT,2020
3849,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"TRUCK, PICK UP",UMUM,457,UNIT,2020
3850,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,ALAT BERAT,PRIBADI,0,UNIT,2020
3851,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,ALAT BERAT,DINAS,0,UNIT,2020
3852,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,ALAT BERAT,UMUM,0,UNIT,2020
3853,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEPEDA MOTOR, SCOOTER",PRIBADI,225320,UNIT,2020
3854,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEPEDA MOTOR, SCOOTER",DINAS,611,UNIT,2020
3855,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2020
3856,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEDAN, JEEP, MINIBUS",PRIBADI,20287,UNIT,2020
3857,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEDAN, JEEP, MINIBUS",DINAS,202,UNIT,2020
3858,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEDAN, JEEP, MINIBUS",UMUM,1418,UNIT,2020
3859,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"BUS, MICROBUS",PRIBADI,107,UNIT,2020
3860,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"BUS, MICROBUS",DINAS,9,UNIT,2020
3861,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"BUS, MICROBUS",UMUM,430,UNIT,2020
3862,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"TRUCK, PICK UP",PRIBADI,7800,UNIT,2020
3863,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"TRUCK, PICK UP",DINAS,147,UNIT,2020
3864,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"TRUCK, PICK UP",UMUM,1061,UNIT,2020
3865,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,ALAT BERAT,PRIBADI,0,UNIT,2020
3866,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,ALAT BERAT,DINAS,0,UNIT,2020
3867,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,ALAT BERAT,UMUM,0,UNIT,2020
3868,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEPEDA MOTOR, SCOOTER",PRIBADI,395099,UNIT,2020
3869,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEPEDA MOTOR, SCOOTER",DINAS,527,UNIT,2020
3870,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2020
3871,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEDAN, JEEP, MINIBUS",PRIBADI,4396,UNIT,2020
3872,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEDAN, JEEP, MINIBUS",DINAS,40,UNIT,2020
3873,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEDAN, JEEP, MINIBUS",UMUM,767,UNIT,2020
3874,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"BUS, MICROBUS",PRIBADI,23,UNIT,2020
3875,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"BUS, MICROBUS",DINAS,7,UNIT,2020
3876,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"BUS, MICROBUS",UMUM,81,UNIT,2020
3877,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"TRUCK, PICK UP",PRIBADI,2600,UNIT,2020
3878,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"TRUCK, PICK UP",DINAS,12,UNIT,2020
3879,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"TRUCK, PICK UP",UMUM,184,UNIT,2020
3880,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,ALAT BERAT,PRIBADI,0,UNIT,2020
3881,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,ALAT BERAT,DINAS,0,UNIT,2020
3882,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,ALAT BERAT,UMUM,0,UNIT,2020
3883,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEPEDA MOTOR, SCOOTER",PRIBADI,114607,UNIT,2020
3884,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEPEDA MOTOR, SCOOTER",DINAS,313,UNIT,2020
3885,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2020
3886,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"SEDAN, JEEP, MINIBUS",PRIBADI,202,UNIT,2020
3887,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"SEDAN, JEEP, MINIBUS",DINAS,10,UNIT,2020
3888,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"SEDAN, JEEP, MINIBUS",UMUM,26,UNIT,2020
3889,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"BUS, MICROBUS",PRIBADI,2,UNIT,2020
3890,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"BUS, MICROBUS",DINAS,1,UNIT,2020
