id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,jenis_kendaraan,fungsi_kendaraan,jumlah_kendaraan,satuan,tahun
3900,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3901,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEDAN, JEEP, MINIBUS",  PRIBADI,10549,UNIT,2020
3902,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEDAN, JEEP, MINIBUS",   DINAS,71,UNIT,2020
3903,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEDAN, JEEP, MINIBUS",   UMUM,1359,UNIT,2020
3904,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"BUS, MICROBUS",  PRIBADI,36,UNIT,2020
3905,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"BUS, MICROBUS",   DINAS,7,UNIT,2020
3906,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"BUS, MICROBUS",   UMUM,66,UNIT,2020
3907,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"TRUCK, PICK UP",  PRIBADI,1648,UNIT,2020
3908,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"TRUCK, PICK UP",   DINAS,81,UNIT,2020
3909,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"TRUCK, PICK UP",   UMUM,22,UNIT,2020
3910,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,ALAT BERAT,  PRIBADI,0,UNIT,2020
3911,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,ALAT BERAT,   DINAS,0,UNIT,2020
3912,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,ALAT BERAT,   UMUM,0,UNIT,2020
3913,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEPEDA MOTOR, SCOOTER",  PRIBADI,68999,UNIT,2020
3914,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEPEDA MOTOR, SCOOTER",   DINAS,258,UNIT,2020
3915,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3916,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEDAN, JEEP, MINIBUS",  PRIBADI,2399,UNIT,2020
3917,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEDAN, JEEP, MINIBUS",   DINAS,21,UNIT,2020
3918,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEDAN, JEEP, MINIBUS",   UMUM,399,UNIT,2020
3919,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"BUS, MICROBUS",  PRIBADI,16,UNIT,2020
3920,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"BUS, MICROBUS",   DINAS,3,UNIT,2020
3921,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"BUS, MICROBUS",   UMUM,142,UNIT,2020
3922,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"TRUCK, PICK UP",  PRIBADI,656,UNIT,2020
3923,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"TRUCK, PICK UP",   DINAS,10,UNIT,2020
3924,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"TRUCK, PICK UP",   UMUM,31,UNIT,2020
3925,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,ALAT BERAT,  PRIBADI,0,UNIT,2020
3926,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,ALAT BERAT,   DINAS,0,UNIT,2020
3927,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,ALAT BERAT,   UMUM,0,UNIT,2020
3928,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEPEDA MOTOR, SCOOTER",  PRIBADI,17304,UNIT,2020
3929,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEPEDA MOTOR, SCOOTER",   DINAS,91,UNIT,2020
3930,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3931,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEDAN, JEEP, MINIBUS",  PRIBADI,13192,UNIT,2020
3932,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEDAN, JEEP, MINIBUS",   DINAS,42,UNIT,2020
3933,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEDAN, JEEP, MINIBUS",   UMUM,101,UNIT,2020
3934,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEDAN, JEEP, MINIBUS",  PRIBADI,15012,UNIT,2020
3935,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEDAN, JEEP, MINIBUS",   DINAS,348,UNIT,2020
3936,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEDAN, JEEP, MINIBUS",   UMUM,533,UNIT,2020
3937,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEDAN, JEEP, MINIBUS",  PRIBADI,13327,UNIT,2020
3938,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEDAN, JEEP, MINIBUS",   DINAS,39,UNIT,2020
3939,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEDAN, JEEP, MINIBUS",   UMUM,199,UNIT,2020
3940,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"BUS, MICROBUS",  PRIBADI,119,UNIT,2020
3941,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"BUS, MICROBUS",   DINAS,7,UNIT,2020
3942,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"BUS, MICROBUS",   UMUM,119,UNIT,2020
3943,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"BUS, MICROBUS",  PRIBADI,188,UNIT,2020
3944,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"BUS, MICROBUS",   DINAS,20,UNIT,2020
3945,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"BUS, MICROBUS",   UMUM,214,UNIT,2020
3946,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"BUS, MICROBUS",  PRIBADI,61,UNIT,2020
3947,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"BUS, MICROBUS",   DINAS,1,UNIT,2020
3948,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"BUS, MICROBUS",   UMUM,228,UNIT,2020
3949,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",  PRIBADI,2644,UNIT,2020
3950,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",   DINAS,6,UNIT,2020
3951,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",   UMUM,214,UNIT,2020
3952,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",  PRIBADI,2082,UNIT,2020
3953,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",   DINAS,140,UNIT,2020
3954,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",   UMUM,96,UNIT,2020
3955,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"TRUCK, PICK UP",  PRIBADI,1712,UNIT,2020
3956,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"TRUCK, PICK UP",   DINAS,16,UNIT,2020
3957,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"TRUCK, PICK UP",   UMUM,138,UNIT,2020
3958,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,ALAT BERAT,  PRIBADI,0,UNIT,2020
3959,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,ALAT BERAT,   DINAS,0,UNIT,2020
3960,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,ALAT BERAT,   UMUM,0,UNIT,2020
3961,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,ALAT BERAT,  PRIBADI,2,UNIT,2020
3962,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,ALAT BERAT,   DINAS,0,UNIT,2020
3963,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,ALAT BERAT,   UMUM,0,UNIT,2020
3964,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,ALAT BERAT,  PRIBADI,0,UNIT,2020
3965,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,ALAT BERAT,   DINAS,0,UNIT,2020
3966,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,ALAT BERAT,   UMUM,0,UNIT,2020
3967,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",  PRIBADI,64389,UNIT,2020
3968,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",   DINAS,74,UNIT,2020
3969,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3970,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",  PRIBADI,58103,UNIT,2020
3971,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",   DINAS,1248,UNIT,2020
3972,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",   UMUM,1,UNIT,2020
3973,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",  PRIBADI,48940,UNIT,2020
3974,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",   DINAS,78,UNIT,2020
3975,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3976,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEDAN, JEEP, MINIBUS",  PRIBADI,2811,UNIT,2020
3977,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEDAN, JEEP, MINIBUS",   DINAS,29,UNIT,2020
3978,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEDAN, JEEP, MINIBUS",   UMUM,243,UNIT,2020
3979,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"BUS, MICROBUS",  PRIBADI,21,UNIT,2020
3980,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"BUS, MICROBUS",   DINAS,1,UNIT,2020
3981,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"BUS, MICROBUS",   UMUM,32,UNIT,2020
3982,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"TRUCK, PICK UP",  PRIBADI,946,UNIT,2020
3983,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"TRUCK, PICK UP",   DINAS,37,UNIT,2020
3984,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"TRUCK, PICK UP",   UMUM,593,UNIT,2020
3985,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,ALAT BERAT,  PRIBADI,0,UNIT,2020
3986,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,ALAT BERAT,   DINAS,0,UNIT,2020
3987,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,ALAT BERAT,   UMUM,0,UNIT,2020
3988,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",  PRIBADI,20673,UNIT,2020
3989,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",   DINAS,172,UNIT,2020
3990,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
3991,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEDAN, JEEP, MINIBUS",  PRIBADI,39411,UNIT,2020
3992,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEDAN, JEEP, MINIBUS",   DINAS,109,UNIT,2020
3993,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEDAN, JEEP, MINIBUS",   UMUM,2105,UNIT,2020
3994,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"BUS, MICROBUS",  PRIBADI,132,UNIT,2020
3995,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"BUS, MICROBUS",   DINAS,10,UNIT,2020
3996,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"BUS, MICROBUS",   UMUM,427,UNIT,2020
3997,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"TRUCK, PICK UP",  PRIBADI,4951,UNIT,2020
3998,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"TRUCK, PICK UP",   DINAS,39,UNIT,2020
3999,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"TRUCK, PICK UP",   UMUM,1737,UNIT,2020
4000,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,ALAT BERAT,  PRIBADI,2,UNIT,2020
4001,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,ALAT BERAT,   DINAS,0,UNIT,2020
4002,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,ALAT BERAT,   UMUM,0,UNIT,2020
4003,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",  PRIBADI,213113,UNIT,2020
4004,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",   DINAS,222,UNIT,2020
4005,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",   UMUM,18,UNIT,2020
4006,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",  PRIBADI,16088,UNIT,2020
4007,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",   DINAS,5,UNIT,2020
4008,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",   UMUM,906,UNIT,2020
4009,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",  PRIBADI,8279,UNIT,2020
4010,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",   DINAS,43,UNIT,2020
4011,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",   UMUM,444,UNIT,2020
4012,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"BUS, MICROBUS",  PRIBADI,63,UNIT,2020
4013,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"BUS, MICROBUS",   DINAS,2,UNIT,2020
4014,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"BUS, MICROBUS",   UMUM,13,UNIT,2020
4015,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"BUS, MICROBUS",  PRIBADI,30,UNIT,2020
4016,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"BUS, MICROBUS",   DINAS,0,UNIT,2020
4017,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"BUS, MICROBUS",   UMUM,45,UNIT,2020
4018,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"TRUCK, PICK UP",  PRIBADI,2012,UNIT,2020
4019,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"TRUCK, PICK UP",   DINAS,0,UNIT,2020
4020,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"TRUCK, PICK UP",   UMUM,99,UNIT,2020
4021,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"TRUCK, PICK UP",  PRIBADI,1071,UNIT,2020
4022,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"TRUCK, PICK UP",   DINAS,20,UNIT,2020
4023,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"TRUCK, PICK UP",   UMUM,11,UNIT,2020
4024,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,ALAT BERAT,  PRIBADI,2,UNIT,2020
4025,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,ALAT BERAT,   DINAS,0,UNIT,2020
4026,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,ALAT BERAT,   UMUM,0,UNIT,2020
4027,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,ALAT BERAT,  PRIBADI,0,UNIT,2020
4028,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,ALAT BERAT,   DINAS,0,UNIT,2020
4029,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,ALAT BERAT,   UMUM,0,UNIT,2020
4030,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",  PRIBADI,115877,UNIT,2020
4031,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",   DINAS,60,UNIT,2020
4032,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
4033,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",  PRIBADI,60369,UNIT,2020
4034,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",   DINAS,123,UNIT,2020
4035,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
4036,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",  PRIBADI,5076,UNIT,2020
4037,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",   DINAS,62,UNIT,2020
4038,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",   UMUM,459,UNIT,2020
4039,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"BUS, MICROBUS",  PRIBADI,19,UNIT,2020
4040,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"BUS, MICROBUS",   DINAS,3,UNIT,2020
4041,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"BUS, MICROBUS",   UMUM,12,UNIT,2020
4042,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"TRUCK, PICK UP",  PRIBADI,868,UNIT,2020
4043,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"TRUCK, PICK UP",   DINAS,13,UNIT,2020
4044,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"TRUCK, PICK UP",   UMUM,20,UNIT,2020
4045,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,ALAT BERAT,  PRIBADI,0,UNIT,2020
4046,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,ALAT BERAT,   DINAS,0,UNIT,2020
4047,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,ALAT BERAT,   UMUM,0,UNIT,2020
4048,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",  PRIBADI,35846,UNIT,2020
4049,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",   DINAS,250,UNIT,2020
4050,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
4051,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",  PRIBADI,2839,UNIT,2020
4052,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",   DINAS,51,UNIT,2020
4053,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",   UMUM,284,UNIT,2020
4054,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"BUS, MICROBUS",  PRIBADI,22,UNIT,2020
4055,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"BUS, MICROBUS",   DINAS,1,UNIT,2020
4056,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"BUS, MICROBUS",   UMUM,197,UNIT,2020
4057,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"TRUCK, PICK UP",  PRIBADI,1101,UNIT,2020
4058,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"TRUCK, PICK UP",   DINAS,15,UNIT,2020
4059,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"TRUCK, PICK UP",   UMUM,456,UNIT,2020
4060,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,ALAT BERAT,  PRIBADI,0,UNIT,2020
4061,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,ALAT BERAT,   DINAS,0,UNIT,2020
4062,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,ALAT BERAT,   UMUM,3,UNIT,2020
4063,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",  PRIBADI,30309,UNIT,2020
4064,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",   DINAS,166,UNIT,2020
4065,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
4066,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEDAN, JEEP, MINIBUS",  PRIBADI,452,UNIT,2020
4067,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEDAN, JEEP, MINIBUS",   DINAS,29,UNIT,2020
4068,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEDAN, JEEP, MINIBUS",   UMUM,58,UNIT,2020
4069,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"BUS, MICROBUS",  PRIBADI,1,UNIT,2020
4070,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"BUS, MICROBUS",   DINAS,6,UNIT,2020
4071,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"BUS, MICROBUS",   UMUM,0,UNIT,2020
4072,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"TRUCK, PICK UP",  PRIBADI,268,UNIT,2020
4073,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"TRUCK, PICK UP",   DINAS,16,UNIT,2020
4074,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"TRUCK, PICK UP",   UMUM,36,UNIT,2020
4075,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,ALAT BERAT,  PRIBADI,0,UNIT,2020
4076,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,ALAT BERAT,   DINAS,0,UNIT,2020
4077,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,ALAT BERAT,   UMUM,0,UNIT,2020
4078,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",  PRIBADI,7437,UNIT,2020
4079,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",   DINAS,85,UNIT,2020
4080,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",   UMUM,0,UNIT,2020
4081,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",PRIBADI,18439,UNIT,2021
4082,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",DINAS,200,UNIT,2021
4083,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",UMUM,1126,UNIT,2021
4084,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",PRIBADI,42,UNIT,2021
4085,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",DINAS,17,UNIT,2021
4086,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",UMUM,39,UNIT,2021
4087,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",PRIBADI,5703,UNIT,2021
4088,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",DINAS,127,UNIT,2021
4089,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",UMUM,288,UNIT,2021
4090,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),ALAT BERAT,PRIBADI,1,UNIT,2021
